created_at,tweet_id,screen_name,rt,fav,text 
Mon Sep 26 11:22:06 +0000 2016,780366832914075648,ahmadattiquejt1,3,0,b'RT @HamzaShahrukhp: A Leader Who Can Change Entire Pakistan InTo Naya Pakistan \\n@ImranKhanPTI \\nBeautiful Remarks By This Journalist \\n#Suppo\\u2026'
Mon Sep 26 11:22:06 +0000 2016,780366832741945344,kronkareshwar,28,0,b'RT @ashokepandit: Pakistani actors come to India to find an audience but @sardesairajdeep has to go #Pakistan to find an audience. What a l\\u2026'
Mon Sep 26 11:22:05 +0000 2016,780366832012177408,iDilsay,36,0,"b""RT @ojasvi_yuva: Pakistan Defence Minister's pants dropped at the sound of a gunshot!! And he wants to discuss nuclear bombs \\U0001f61c\\U0001f602. https://t.\\u2026"""
Mon Sep 26 11:22:05 +0000 2016,780366831299223552,DynastyCrooks,57,0,"b'RT @mediacrooks: &gt; ""Pakistan Zindabad"" even after #Uri by @OfficeOfRG supporters in my books are TRAITORS @ndtv @Timesnow @Indiatoday https\\u2026'"
Mon Sep 26 11:22:04 +0000 2016,780366827360653312,saileenas,2,0,"b'RT @FKahut: #TarekFatah wants #Baloch recruitment in Army, #Baloch elders announced war against #India. @samyagdrsti @saileenas https://t.c\\u2026'"
Mon Sep 26 11:22:03 +0000 2016,780366823774621696,ijobwatch,0,0,"b'New Job: Proofreader, Hubstaff Company, PAKISTAN https://t.co/0YSjGXIY3m'"
Mon Sep 26 11:22:03 +0000 2016,780366820498771968,ImRakeshChauhan,215,0,"b'RT @Fabled_Me: Me: Pakistan ki maaka, Pakistan ki bhen ka..\\n\\n*sees DP of some Pakistani girls*\\n\\nMe: We should solve our problems with chit-\\u2026'"
Mon Sep 26 11:22:03 +0000 2016,780366820100276224,KKKKiranDotCom,0,0,"b'Shah Rukh Khan comes forward to support Fawad Khan - Geo News, Pakistan - https://t.co/aaLgpJNXix #kkkKiran https://t.co/7qxBjCPCwW'"
Mon Sep 26 11:22:01 +0000 2016,780366814815588352,AbhishekV72,480,0,b'RT @Swamy39: Shall Pakistan get Jhatka or Halal treatment?'
Mon Sep 26 11:22:01 +0000 2016,780366814081536000,RoziBuneri,0,0,b'modi aram sy bet apny gar main to koch b nahi kar sakta  pakistan ko damkiya mat warna bad me pachtaogy'
Mon Sep 26 11:22:01 +0000 2016,780366813964095488,saimacancergirl,0,0,"b""All terrorists are from Punjab, Pakistan. Terrorist Bahadur Ali's confession exposes Pakistan.\\nhttps://t.co/3175jHMUMM"""
Mon Sep 26 11:22:00 +0000 2016,780366809606291456,ravibagri,257,0,"b'RT @India_Policy: If India declares that it will no longer respect #IWT, Pakistan will be gripped with existential fears. #ScrapIndusWaterT\\u2026'"
Mon Sep 26 11:22:00 +0000 2016,780366809023254528,27a41de2a89b454,33,0,"b'RT @INCIndia: India is looking weak, having failed to deliver meaty blows to Pakistan. Security situation is under serious threat: @DrAMSin\\u2026'"
Mon Sep 26 11:22:00 +0000 2016,780366808788275200,SureshM46,15,0,"b'RT @M_Lokesh13: \\u0938\\u0932\\u093e\\u092e\\u093e\\u092c\\u093e\\u0926: \\u090f\\u0932\\u0913\\u0938\\u0940 \\u092a\\u0930 \\u092d\\u093e\\u0930\\u0924 \\u0914\\u0930 \\u092a\\u093e\\u0915\\u093f\\u0938\\u094d\\u0924\\u093e\\u0928 \\u0915\\u093e \\u091f\\u094d\\u0930\\u0947\\u0921 \\u0938\\u0947\\u0902\\u091f\\u0930, \\u0906\\u0924\\u0902\\u0915\\u0935\\u093e\\u0926\\u093f\\u092f\\u094b\\u0902 \\u0915\\u0947 \\u0932\\u093f\\u090f \\u0916\\u0941\\u0932\\u0940 \\u0916\\u093f\\u0921\\u093c\\u0915\\u0940 \\u091c\\u0948\\u0938\\u093e https://t.co/F0RybokvG7 via @Jan_S\\u2026'"
Mon Sep 26 11:22:00 +0000 2016,780366808217952256,AsmatullahNiazi,0,1,b'Senate unanimously adopted resolution condemning anti pakistan statements by Altaf Hussain and also attack on media houses'
Mon Sep 26 11:22:00 +0000 2016,780366807337099264,BUnlimted,134,0,"b'RT @abpnewshindi: #Uri \\u0936\\u0939\\u0940\\u0926\\u094b\\u0902 \\u0915\\u0940 \\u092f\\u093e\\u0926 \\u092e\\u0947\\u0902 \\u0930\\u0948\\u0932\\u0940, \\u0915\\u093e\\u0902\\u0917\\u094d\\u0930\\u0947\\u0938\\u0940 \\u0928\\u0947\\u0924\\u093e\\u0913\\u0902 \\u0928\\u0947 \\u0932\\u0917\\u093e\\u090f \\u092a\\u093e\\u0915\\u093f\\u0938\\u094d\\u0924\\u093e\\u0928 \\u091c\\u093f\\u0902\\u0926\\u093e\\u092c\\u093e\\u0926 \\u0915\\u0947 \\u0928\\u093e\\u0930\\u0947!\\nhttps://t.co/hf30AIoUYN https://t.co/N7\\u2026'"
Mon Sep 26 11:21:59 +0000 2016,780366803725725696,anil_prongs,257,0,"b'RT @India_Policy: If India declares that it will no longer respect #IWT, Pakistan will be gripped with existential fears. #ScrapIndusWaterT\\u2026'"
Mon Sep 26 11:21:59 +0000 2016,780366803100835840,thekernelspeaks,2,2,b'Yeah but Rocket Engines r may required to wipe out Pakistan\\n@pritamasnodkar @dahiyayogesh81'
Mon Sep 26 11:21:58 +0000 2016,780366802949857281,axitsoni62,624,0,"b'RT @BJP4India: People of Pakistan should ask their govt as to why their country has become an exporter of terror, while India exports softw\\u2026'"
Mon Sep 26 11:21:58 +0000 2016,780366800164749313,NukteVivek,0,0,b'Could India and Pakistan Go to War? @Diplomat_APAC https://t.co/pRDZrZ78MB'
Mon Sep 26 11:21:57 +0000 2016,780366798470250497,ParmatmaA,9,0,"b""RT @KalrajMishra: Let's fight battle to build a better nation and see who wins: PM @narendramodi  to Pakistan\\nhttps://t.co/ma80gZ7nCU via #\\u2026"""
Mon Sep 26 11:21:57 +0000 2016,780366797916803072,EmmajacksonEagl,0,0,b'Virat Kohli 55 Runs against Pakistan 19 March 2016 Cricket Highlights Episode 23-480 (mp4).mp4: https://t.co/U7e5M6pEwm via @YouTube'
Mon Sep 26 11:21:57 +0000 2016,780366796046082048,razyks,1377,0,"b'RT @dhume: I\'m sorry but factually speaking this is utter and complete nonsense. Pakistan is no more ""isolated"" than before. https://t.co/e\\u2026'"
Mon Sep 26 11:21:57 +0000 2016,780366795563683841,ParmatmaA,3,0,"b""RT @ModiMission2019: Let's fight battle to build a better nation and see who wins: PM @NarendraModi to Pakistan\\n#MannKiBaat \\nhttps://t.co/1\\u2026"""
Mon Sep 26 11:21:57 +0000 2016,780366795450388480,rohitagarwal86,1,0,b'RT @Sshankara: Indus Waters Treaty: Pakistan must fear Modi\\u2019s water war more than Indian military. Provoke Pak to attack first  https://t.c\\u2026'
Mon Sep 26 11:21:56 +0000 2016,780366793231564800,ParmatmaA,56,0,"b""RT @narendramodi_in: Let's fight battle to build a better nation and see who wins: PM Modi to Pakistan https://t.co/PyhHSCsD3h\\n\\nvia NMApp h\\u2026"""
Mon Sep 26 11:21:56 +0000 2016,780366792916992000,anuradhagoyal,0,0,b'@HindolSengupta I only know I want to go to both Pakistan and Israel :-)'
Mon Sep 26 11:21:55 +0000 2016,780366790362697729,ParmatmaA,204,0,"b""RT @smritiirani: Let's fight battle to build a better nation and see who wins: PM Modi to Pakistan\\nhttps://t.co/DKOHcbFqkY\\n\\nvia NMApp https\\u2026"""
Mon Sep 26 11:21:55 +0000 2016,780366789943369728,AdeelNawaz1984,0,0,"b'@AFC_Akshat @KlasraRauf and proudly I would tell u one thing ""Pakistan is the only country in world winning war against terrorism""'"
Mon Sep 26 11:21:55 +0000 2016,780366788341014528,ParmatmaA,17,0,"b""RT @nsitharaman: Let's fight battle to build a better nation and see who wins: PM Modi to Pakistan\\nhttps://t.co/kaT3eIW6DM\\n\\nvia NMApp https\\u2026"""
Mon Sep 26 11:21:55 +0000 2016,780366786986438656,bhai_mqm,0,0,b'I am thankful to all the MNAs MPAs and Senators who resigned on my instructions.\\nI heard #FarooqSattar is left alone. Yeyyy\\n#MQM #Pakistan'
Mon Sep 26 11:21:54 +0000 2016,780366784981458944,BeingBaazigar,53,0,b'RT @TheViralFever: Sushma Swaraj all set to give befitting reply to Pakistan at UN today. https://t.co/uy682Sqqir'
Mon Sep 26 11:21:54 +0000 2016,780366784868261888,Apnarozgaar,0,0,b'China again declines to confirm backing Pakistan on Kashmir: For the second time in less\\u2026 https://t.co/IZRmDOKVdD'
Mon Sep 26 11:21:54 +0000 2016,780366784243306496,Hannesz1956,1,0,b'RT @telegraafticker: Pakistan start inentingscampagne tegen polio https://t.co/bNF7Qd616s https://t.co/YSbp3bSaN3'
Mon Sep 26 11:21:53 +0000 2016,780366781646934017,labaddhondho,0,0,"b'@deespeak bullets from Pakistan comes with a mark.. Indians, can you stop that? If no then shut your mouth!'"
Mon Sep 26 11:21:53 +0000 2016,780366781445701632,Apnarozgaar,0,0,b'Name Pak terrorist state: Petition to White House: A petition on the official website of the\\u2026 https://t.co/zp7ok4bRSL'
Mon Sep 26 11:21:53 +0000 2016,780366778308308992,Chhota_Bhim,0,0,b'Kashmiri leaders warn against changes in Indus Waters treaty: Several Kashmiri leaders have warned against an... https://t.co/e33ict332N'
Mon Sep 26 11:21:52 +0000 2016,780366777641345024,sonali_ck,0,0,b'@narendramodi China second time declined support to Pakistan on Kashmir issue . So false reports then'
Mon Sep 26 11:21:52 +0000 2016,780366777272311808,Chhota_Bhim,0,0,"b""Pros and cons of scrapping the Indus Waters Treaty: India Today's Devina Gupta explains the pros and cons of ... https://t.co/2jSx6Wf9re"""
Mon Sep 26 11:21:52 +0000 2016,780366775389134848,CLLRBobJ,0,0,"b'@yogital UK has paid over \\xa320bn in aid over the last 25 years more then any repatriation cost, has India paid Pakistan?'"
Mon Sep 26 11:21:51 +0000 2016,780366772415279104,ahmedabadmirror,0,1,b'#BREAKING: External Affairs Minister @SushmaSwaraj to give stinging response to Pakistan at #UNGA71 - PTI\\u2026 https://t.co/8VsghvhKxe'
Mon Sep 26 11:21:51 +0000 2016,780366771828260864,aftabrazaarmani,0,0,b'Pakistan ki traki or khushali me sub se bari rukawat shararti imran Khan \\n #\\u0627\\u0646\\u062a\\u0634\\u0627\\u0631_\\u0639\\u0645\\u0631\\u0627\\u0646\\u06cc_\\u06a9\\u0627\\u0631\\u0648\\u0628\\u0627\\u0631'
Mon Sep 26 11:21:50 +0000 2016,780366768862793728,Apnarozgaar,0,0,b'Pakistan police violates basic human rights: HRW: Police in Pakistan engages in human rights\\u2026 https://t.co/jZoCN5vFoB'
Mon Sep 26 11:21:49 +0000 2016,780366761757638657,RamiRanger,1,0,b'RT @AsiansUK: Ambassador for all British Asians #UK #Indian #Pakistan @RamiRanger https://t.co/CCMuaP759K'
Mon Sep 26 11:21:48 +0000 2016,780366758406479872,mrszamir,135,0,"b""RT @Danyal_Gilani: Indian Chiefs of Army &amp; Air Force tell @narendramodi that Indian army's not ready 4 war with Pakistan: Russian media htt\\u2026"""
Mon Sep 26 11:21:48 +0000 2016,780366758154690560,anil88733114,0,0,"b'In a major snub to Pakistan, China 2D declined 2 back reports in D Pakistani media event  of any aggression N backing it on D Kashmir issue.'"
Mon Sep 26 11:21:47 +0000 2016,780366755461902336,abdulrouf_ind,30,0,b'RT @INCIndia: We demand near absolute economic sanctions against Pakistan: @DrAMSinghvi'
Mon Sep 26 11:21:47 +0000 2016,780366753641537536,NeerajGoyal8,188,0,"b'RT @AsYouNotWish: They say they love India and then they hate @TarekFatah cuz he raises his voice against Pakistan. Shows, with whom are th\\u2026'"
Mon Sep 26 11:21:46 +0000 2016,780366748788858880,behrulkahil,1,0,"b'RT @MrPolyatheist: From chest-thumping war rhetoric to threats of air strikes, India has settled for the petty act of trying to limit water\\u2026'"
Mon Sep 26 11:21:45 +0000 2016,780366746037456896,Umair2054,9,0,"b""RT @WasayJalil: Rights group urges Pakistan to halt torture, killings by police https://t.co/C2CVBRNEDy via @MailOnline\\nThat's the reality.\\u2026"""
Mon Sep 26 11:21:44 +0000 2016,780366740563849216,nathirhussein,5,0,"b'RT @gulbukhari: Heartless and stupid of Pakistan, goes against every principle of human rights, and self-destructive for Pakistan https://t\\u2026'"
Mon Sep 26 11:21:44 +0000 2016,780366740333002752,nafish_ibrahim,13,0,"b'RT @abpnewstv: Congress demands special Parliament session to discuss security sitution, wants Pakistan declared a terrorist state. (PTI)'"
Mon Sep 26 11:21:43 +0000 2016,780366738634530816,SaleemQatada,1,0,b'RT @javedeqbalpk: WELL DONE #PMNAWAZ.\\n#NawazFightsForKashmir\\n#UNGA\\n#Kashmir\\n#FreeKashmir\\n#BurhanWani\\n#HizbulMujahideen\\n#Pakistan\\n#KashmirUn\\u2026'
Mon Sep 26 11:21:43 +0000 2016,780366735908151301,iamAmirWarraich,0,0,b'Bowling action of Pakistan\\nODI Women Cricket team\\ncaptain Sana Mir report by\\numpires during domestic\\ntournament.'
Mon Sep 26 11:21:42 +0000 2016,780366735568310272,integrated_me,53,0,b'RT @TheViralFever: Sushma Swaraj all set to give befitting reply to Pakistan at UN today. https://t.co/uy682Sqqir'
Mon Sep 26 11:21:42 +0000 2016,780366733555052544,i_rmohan,12,0,b'RT @DelhiTweeter: Darra Adam Khel Village: The hub of the illegal Gun Manufacturers in #Pakistan.\\n@UN should declare Pakistan a Terrorist S\\u2026'
Mon Sep 26 11:21:42 +0000 2016,780366732321968128,santipadachakra,0,0,b'Why serving plates of appetiser of revenge (stopping revers water to pakistan) when you are not ready with the menu even? @uri attack@z news'
Mon Sep 26 11:21:41 +0000 2016,780366730958823424,SureshM46,36,0,"b""RT @ojasvi_yuva: Pakistan Defence Minister's pants dropped at the sound of a gunshot!! And he wants to discuss nuclear bombs \\U0001f61c\\U0001f602. https://t.\\u2026"""
Mon Sep 26 11:21:41 +0000 2016,780366730543509504,vijayzawar,171,0,b'RT @RakeshSinha01: Indus water for Pakistan are more valuable for some of Indian secularists than blood of our  martyrs.'
Mon Sep 26 11:21:40 +0000 2016,780366727045607424,DaltonVaas,0,0,b'@TRobinsonNewEra @MailOnline - Another example of hate. He should go to Pakistan and never come back.'
Mon Sep 26 11:21:40 +0000 2016,780366726999502848,aaj_urdu,1,3,b'#PakistanAirForce drone crashes near #Mianwali\\n\\nRead More At: https://t.co/9ELVPNCA7Y https://t.co/Cx3VfVjpkH'
Mon Sep 26 11:21:40 +0000 2016,780366726378553344,SubrataKol29,0,0,b'China again declines to confirm backing Pakistan on Kashmir\\nhttps://t.co/q4DM12LMar /if India attacks Pak on the basis of this info input !'
Mon Sep 26 11:21:40 +0000 2016,780366724877070336,a34391e8b892445,57,0,"b'RT @Beebagr_Baluch: CPEC is the death certificate for Baloch nation . death warrant for people of Balochistan, China and Pakistan sign deat\\u2026'"
Mon Sep 26 11:21:40 +0000 2016,780366723866165248,VipinGaurnai,0,0,b'https://t.co/q2Kri1xS6d'
Mon Sep 26 11:21:39 +0000 2016,780366722234658822,trendstodayapp,0,0,"b'Congress demands special Parliament session to discuss security situation, wants Pakistan declared a terrorist state: Press Trust of India'"
Mon Sep 26 11:21:39 +0000 2016,780366720489979904,Saboorbaloch8,215,0,"b'RT @Baloch_World: Perfect statement @eenamg ji.\\n@UN ""Pakistan"" is the nest of terrorism. Eliminating it, will bring peace to world. https:/\\u2026'"
Mon Sep 26 11:21:38 +0000 2016,780366716735893505,Mumbaikhabar9,1,0,"b""Cartoon goes Viral \\xbb PM Modi's change of stance on Pakistan, by Debraya Mukhopadhyay. https://t.co/livM8lE0YB"""
Mon Sep 26 11:21:38 +0000 2016,780366715741810688,manojbadlani157,327,0,"b""RT @myvotetoday: \\u0915\\u094d\\u092f\\u093e \\u0939\\u092e\\u0947\\u0902 \\u092a\\u093e\\u0915\\u093f\\u0938\\u094d\\u0924\\u093e\\u0928 \\u0915\\u094b \\u092a\\u093e\\u0928\\u0940 \\u0926\\u0947\\u0928\\u093e\\n\\u092c\\u0928\\u094d\\u0926 \\u0915\\u0930 \\u0926\\u0947\\u0928\\u093e \\u091a\\u093e\\u0939\\u093f\\u090f?\\n.\\nShould INDIA cut off Pakistan's water supply?"""
Mon Sep 26 11:21:36 +0000 2016,780366708800262144,aurumcom,3,0,b'RT @indiatvnews: #Congress also demands withdrawal of MFN status to #Pakistan and imposition of economic sanctions'
Mon Sep 26 11:21:35 +0000 2016,780366706334105601,hasan786_pat,1,0,b'RT @SamiaQadri: Dr Tahir ul qadri pakistan se ghdaro or amn k dushmno k hatmy k liy azeem jido jehd kr rhy ha@Team_DrQadri @iAmUmairAmir #N\\u2026'
Mon Sep 26 11:21:35 +0000 2016,780366706225123328,Golem001,2615,0,b'RT @Swamy39: Let us start against Pakistan with graded retaliation:1.Expel Pak Emb staff upto Third Secy; 2.Scrap MFN; 3. Suspend Indus Riv\\u2026'
Mon Sep 26 11:21:35 +0000 2016,780366705230917632,agk4444,0,0,"b'#China #hopes #India, #Pakistan will #address #differences through #dialogue https://t.co/lvYEADNRg7 https://t.co/baywBlKfKx'"
Mon Sep 26 11:21:35 +0000 2016,780366703553159168,socialnews_xyz,0,0,"b'#China #hopes #India, #Pakistan will #address #differences through #dialogue... https://t.co/u098SKSEHl'"
Mon Sep 26 11:21:35 +0000 2016,780366703179997184,Dshaw9647gmail1,0,0,b'Are pakistan ke  bharuo himmat hai to salo phone pe kuch bol ke dekh suar ke pillo le mera number 7278355245'
Mon Sep 26 11:21:34 +0000 2016,780366698239160321,MRamzanayyub,6,0,b'RT @emaan_47: Sharifs are responsible for the worse condition of Pakistan\\n@LufzaMalik \\n#NawazBigThreat4Pak'
Mon Sep 26 11:21:33 +0000 2016,780366697978994688,ajayrdave,26,0,"b'RT @ThinkersPad: 6th, Pakistan had recently purchased anywhere between 200-300, M-48 Patton tanks, 100 Sabre Jets, 30 B57 Bombers etc.'"
Mon Sep 26 11:21:33 +0000 2016,780366695491735552,Anuj32165587,250,0,"b'RT @Troll_Modi: Dear Pakistan, our roses are more powerful than your guns, keep hurting us and we would keep forgiving you.  \\n\\nYours Truly,\\u2026'"
Mon Sep 26 11:21:30 +0000 2016,780366682523103232,Asiaawan,23,0,b'RT @KashmirLobby: India hastily blamed Pakistan without any investigation: PM Nawaz Sharif'
Mon Sep 26 11:21:30 +0000 2016,780366682011340800,Tazmania123,0,0,b'@UN @UNHumanRights https://t.co/ob61cAfWK4 https://t.co/loA7bSScv0'
Mon Sep 26 11:21:29 +0000 2016,780366680149090304,AkhlaqAhmed786,9,0,"b""RT @WasayJalil: Rights group urges Pakistan to halt torture, killings by police https://t.co/C2CVBRNEDy via @MailOnline\\nThat's the reality.\\u2026"""
Mon Sep 26 11:21:28 +0000 2016,780366675300548608,vishwakantnoida,8,0,"b'RT @TimesNow: We demand near absolute economic sanctions against Pakistan: Abhishek Manu Singhvi, Congress #UniteAgainstPak https://t.co/Mm\\u2026'"
Mon Sep 26 11:21:27 +0000 2016,780366670489653248,rdallasgray,3,0,b'RT @soobramanien: Report pub. by Reprieve in 2014 estimated attempts to kill 41 men by US drone strikes in Pakistan and Yemen resulted in d\\u2026'
Mon Sep 26 11:21:25 +0000 2016,780366662683897857,namo_namah23,0,0,b'@dawn_com especially for pakistan'
Mon Sep 26 11:21:24 +0000 2016,780366657571225600,DeMOCKERYcy,0,0,"b'""Indus Waters Treaty: Pakistan must fear Modi\'s water war more than Indian military - Firstpost"" https://t.co/0Aria9zg96'"
Mon Sep 26 11:21:23 +0000 2016,780366655046156288,adiii_datta77,8,0,b'RT @ZeeNews: REALITY CHECK of WhatsApp message: How common man can sign petition to declare Pakistan a terror state \\nhttps://t.co/05kULFFkAD'
Mon Sep 26 11:21:23 +0000 2016,780366654236684288,ahmadattiquejt1,2,0,b'RT @ahmadattiquejt1: Last hope of Pakistan \\n#SupportKhanSavePakistan\\nhttps://t.co/qm5sDGMc8c'
Mon Sep 26 11:21:22 +0000 2016,780366649547513856,JamboPk,0,0,b'The Great #Online #Shopping Festival of #Pakistan. Pick your favorite Products at #Jambo\\nVisit:\\u2026 https://t.co/BzIoNdQD3N'
Mon Sep 26 11:21:21 +0000 2016,780366645122437120,shobi921,34,0,"b""RT @Majid_Agha: Bill to declare Pakistan state sponsor of terror won't be successful: John McCain assures Asif Zardari. https://t.co/S0G52X\\u2026"""
Mon Sep 26 11:21:21 +0000 2016,780366643742597120,SukanyaSuveesh,105,0,"b""RT @TheEconomist: India's strategic position looks alarming. Its two biggest neighbours are China and Pakistan https://t.co/mWpD5mUWuX http\\u2026"""
Mon Sep 26 11:21:20 +0000 2016,780366642228391941,DSBcricket,0,2,"b'Pakistan A tour of Zimbabwe, 1st unofficial ODI:\\nZimbabwe A 197/ (all out) (48.3 ov)\\n3 wkts for Ehsan Adil\\n3 wkts for M Asghar'"
Mon Sep 26 11:21:20 +0000 2016,780366641083191296,YazdJBilimoria,5,0,b'RT @EconomicTimes: #China again declines to confirm backing #Pakistan on #Kashmir https://t.co/RQdgom9Dok https://t.co/hqfHHp63DN'
Mon Sep 26 11:21:19 +0000 2016,780366638596001793,AkHaridas,129,0,b'RT @TarekFatah: Y am I not surprised that an Indian Muslim @rjFahad is mocking the Baloch and siding with Pakistan in that conflict ? Yr lo\\u2026'
Mon Sep 26 11:21:19 +0000 2016,780366638390599680,djgoodlook,2,0,"b'RT @TheDailyPioneer: #ChinaPak: For the second time in less than a week, China today snubbed Pakistan by declining to back reports in... ht\\u2026'"
Mon Sep 26 11:21:19 +0000 2016,780366636612222977,jamshaid78,4,0,"b""RT @AnjumKiani: Pakistan's sensible &amp; wise Defense Spending stopped India's regional designs in its track, ensuring relative Peace in the r\\u2026"""
Mon Sep 26 11:21:19 +0000 2016,780366636142432256,kailashbarman10,0,0,"b'pakistan you is not game and india.pkistan is there very .... ,india is prayerful.'"
Mon Sep 26 11:21:19 +0000 2016,780366635492372480,JNALERT,0,0,"b'Lahore:\\nSamjhota Express 138 &amp; Dosti Bus 11 Musafiron Ko Lay Kar Bharat Rawana\\n*\\nPakistan Ka Pani Band Karnay Ki Bharti Tayyari, Ijlas Talab'"
